CountyFipsCode	BuildingCode	StructureCode	StructureNbr	LandSqft	LivingSqft	GarageSqft	BasementSqft	BasementFinishedSqft	AtticSqft	Bedrooms	TotalRooms	TotalBaths	FirePlaces	YearBuilt	EffectiveYearBuilt	Condition	ConditionCode	Quality	QualityCode	GarageCarportCode	GarageNoOfCars	HasPatioPorch	PatioPorchCode	HasPool	PoolCode	Zonning	LandValue	ImprovementValue	TotalValue	AssessedYear	PropTaxAmount	City	State	Zip	Latitude	Longitude	BuildingShapeCode	ConstructionCode	Stories	UnitsInBuilding	FoundationCode	ExteriorCode	RoofCode	CoolingCode	HeatingCode	HeatingSourceCode	IsWaterfront	View	ViewScore	LastSaleDate	LastSalePrice	DocType	DeedType	TransType	ArmsLengthFlag	DistressCode	StatusDate	SellDate	SellPrice	OwnerOccupied	DistrsdProp	IsFixer
53033	1		1	14400	716	0	0	0	0	1	0	1	1	1999	0	FAI	2	QAV	6	GB1	0	False		False		C240	36399	291599	328000	2016	3095		WA	98109	47.649	-122.357		3	4	35							False	2	2	2005-07-26 00:00:00	249950	W		R	True		2012-12-05 17:13:00	2005-07-26	249950	True	0	0.0
53033	1		1	86594	1112	0	0	0	0	2	0	2	1	1999	0	FAI	2	QAV	6	G 1	0	False		False		RMF	32199	145799	178000	2016	2429		WA	98057	47.477	-122.222		0	3	36							False	12	2	2008-12-26 00:00:00	229950	W		R	True		2012-12-05 17:18:00	2008-12-26	229950	True	0	0.0
53033	1		1	229028	1262	0	0	0	0	3	0	2	1	1983	0	FAI	2	QAV	6	C 1	0	False		False		MFM	88799	136199	225000	2016	2241		WA	98027	47.529	-122.044		0	3	74							False	2	3	1995-07-28 00:00:00	124990			R	True		2017-04-14 11:43:00	1995-07-28		True	0	0.0
53033	9		1	6000	1289	0	0	0	0	3	0	3	1	1994	0	FAI	2	QAV	6	G 1	0	False		False		LR2	89999	190999	281000	2016	2727		WA	98144	47.584	-122.315		0	3	4							False	12	2	1997-02-12 00:00:00	106000			S	True		2017-02-17 00:00:00	1997-02-12		True	0	0.0
53033	1		1	134105	741	0	0	0	0	2	0	1	1	1986	0	FAI	2	QAV	6		0	False		False		R48	55199	95799	151000	2016	1857		WA	98133	47.772	-122.345		0	3	102							False	15	3	2007-11-08 00:00:00	229000	W		R	True		2012-12-05 17:17:00	2007-11-08	229000	False	0	0.0
53033	9		1	58922	904	0	0	0	0	2	0	2	1	1980	0	FAI	2	QAV	6	C 1	0	False		False		HDR	18799	93199	112000	2016	1494		WA	98188	47.464	-122.281		0	2	31							False	12	2	1991-04-26 00:00:00	67500			R	True		2017-02-17 00:00:00	1991-04-26		False	0	0.0
53033	9		1	161781	1462	0	0	0	0	2	0	3	1	2005	0	FAI	2	QAV	6	G 2	0	False		False		RM 3.6	65499	362499	428000	2016	4236		WA	98033	47.698	-122.176		0	2	0							False	12	2	2004-08-25 00:00:00	305990	W		R	True		2017-02-17 00:00:00	2004-08-25	305990	False	0	0.0
53033	1		1	407435	912	0	0	0	0	2	0	2	1	1979	0	FAI	2	QAV	6		0	False		False		MFH	45999	143999	190000	2016	1897		WA	98027	47.561	-122.089		0	2	162							False	15	3	2004-03-24 00:00:00	115400				True		2017-02-17 00:00:00	2004-03-24		True	0	0.0
53033	1		1	210392	1003	0	0	0	0	2	0	2	1	1995	0	FAI	2	QAV	6	GB1	0	False		False		R18	30599	205399	236000	2016	2857		WA	98028	47.756	-122.241		0	3	180							False	5	3	2008-05-08 00:00:00	309000	W		S	True		2012-12-05 17:17:00	2008-05-08	309000	True	0	0.0
53033	1		1	89760	684	0	0	0	0	1	0	1	1	1978	0	AVE	3	QAV	6		0	False		False		HDR	6399	56599	63000	2016	846		WA	98188	47.466	-122.265		0	3	66							False	12	2	2006-07-18 00:00:00	105000	W		S	True		2012-12-05 17:16:00	2006-07-18	105000	True	0	0.0
53033	9		1	303738	1706	0	0	0	0	2	0	3	1	1997	0	FAI	2	QAV	6	G 2	0	False		False		R14	53599	231399	285000	2016	3823		WA	98055	47.438	-122.212		0	2	90							False	2	2	2006-09-06 00:00:00	340000	W		R	True		2017-02-17 00:00:00	2006-09-06	340000	True	0	0.0
53033	9		1	7500	1103	0	0	0	0	2	0	2	1	1979	0	AVE	2	QAV	6	C 1	0	False		False		RM24	18699	103999	122700	2016	1731		WA	98166	47.465	-122.337		0	3	6							False	2	2	1983-05-12 00:00:00	210000				True		2017-02-17 00:00:00	1983-05-12	210000	False	0	0.0
53033	1		1	9625	332	0	0	0	0	0	0	1	1	1950	0	FAI	2	QAV	6		0	False		False		C165	36299	111699	148000	2016	1412		WA	98105	47.659	-122.319		2	3	0							False	12	2	2008-02-29 00:00:00	160000	W		S	True		2017-02-17 00:00:00	2008-02-29	160000	True	0	0.0
53033	9		1	35978	1972	0	0	0	0	2	0	3	1	1983	0	FAI	2	QEX	9	GB1	0	False		False		DMC160	147399	1111599	1259000	2016	11808		WA	98104	47.604	-122.338		1	13	20							False	2	2	2009-07-21 00:00:00	0	W		R	False		2017-02-17 00:00:00	2009-07-21		True	0	0.0
53033	1		1	374551	1084	0	0	0	0	3	0	2	1	1982	0	FAI	2	QAV	6		0	False		False		R18SO	85799	116199	202000	2016	2271		WA	98011	47.735	-122.195		0	2	100							False	12	2	2009-11-16 00:00:00	164000	G		R	True	A	2012-12-05 17:18:00	2009-11-16	164000	True	5	0.0
53033	1		1	314465	913	0	0	0	0	2	0	1	1	1968	0	FAI	2	QAV	6		0	False		False		MDR	9799	71199	81000	2016	1084		WA	98188	47.465	-122.253		0	3	186							False	12	2	2005-04-22 00:00:00	87000	W		R	True		2017-02-17 00:00:00	2005-04-22	87000	True	0	0.0
53033	9		1	15874	1475	0	0	0	0	3	0	3	1	1998	0	FAI	2	QAV	6	G 2	0	False		False		RM 3.6	175699	496299	672000	2016	6515		WA	98033	47.669	-122.203		0	2	4							False	12	2	2001-08-24 00:00:00	335000	G		S	True		2017-02-17 00:00:00	2001-08-24		False	0	0.0
53033	1		1	5160	1113	0	0	0	0	2	0	2	1	1975	0	FAI	2	QAV	6		0	False		False		LR3	151399	255599	407000	2016	3908		WA	98109	47.628	-122.347		0	4	4							False	2	2	1996-09-26 00:00:00	135000			R	True		2017-02-17 00:00:00	1996-09-26		True	0	0.0
53033	1		1	3999	1629	210	0	0	0	3	0	3	1	2000	0	AVE	3	QAV	6	GA0	0	False		False		LR3	151999	419999	572000	2016	5442		WA	98115	47.678	-122.324		0	3	1					2	2	False		1	2006-02-24 00:00:00	490000	W		R	True		2011-02-16 04:01:00	2006-02-24	490000	True	0	0.0
53033	1		1	23869	590	0	0	0	0	1	0	1	1	1990	0	FAI	2	QAV	6	GB1	0	False		False		LR3	45599	168399	214000	2016	2049		WA	98119	47.64	-122.373		0	4	51							False	2	2	2008-04-24 00:00:00	229000	W		R	True		2017-02-17 00:00:00	2008-04-24	229000	True	0	0.0
53033	1		1	301850	683	0	0	0	0	1	0	1	1	1969	0	FAI	2	QAV	6		0	False		False		R20	47099	125899	173000	2016	1521		WA	98005	47.618	-122.171		1	3	129							False	12	2	2007-09-28 00:00:00	203000	W		R	True		2012-12-05 17:18:00	2007-09-28	203000	True	0	0.0
53033	1		1	3999	1000	220	170	140	0	1	0	2	1	2002	0	AVE	3	QAV	6	GB0	0	False		False		LR1	112999	322999	436000	2016	4185		WA	98122	47.617	-122.301		0	2	1					11	1	False		3	2005-05-13 00:00:00	365000	W		R	True		2012-12-06 11:41:00	2005-05-13	365000	True	0	0.0
53033	1		1	780789	1454	0	0	0	0	3	0	2	1	1978	0	FAI	2	QAV	6	C 1	0	False		False		RM1800	28599	111399	140000	2016	2034		WA	98023	47.316	-122.36		0	2	201							False	12	2	2005-08-31 00:00:00	162000	W		R	True		2017-02-17 00:00:00	2005-08-31	162000	True	0	0.0
53033	1		1	13449	518	0	0	0	0	1	0	1	1	1997	0	FAI	2	QAV	6	GB1	0	False		False		C240	31399	179599	211000	2016	2001		WA	98119	47.624	-122.364		0	5	37							False	12	2	2006-11-29 00:00:00	215000	W		R	True	I	2012-12-05 17:14:00	2006-11-29	215000	True	2	0.0
53033	1		1	400921	1391	0	0	0	0	2	0	2	1	1974	0	FAI	2	QGO	8	G 1	0	False		False		LR3	210199	179799	390000	2016	3935		WA	98115	47.676	-122.264		0	3	130							False	12	2	2006-04-05 00:00:00	375000	W		R	True		2017-02-17 00:00:00	2006-04-05	375000	False	0	0.0
53033	1		1	28800	638	0	0	0	0	1	0	1	1	1989	0	AVE	2	QAV	6	GB1	0	False		False		HR	69899	189999	259900	2016	2442		WA	98101	47.612	-122.323		0	5	123							False	12	2	1992-12-31 00:00:00	8278000			R	True		2017-02-17 00:00:00	1992-12-31		False	0	0.0
53033	1		1	9300	1276	0	0	0	0	2	0	2	1	1984	0	FAI	2	QAV	6	GB1	0	False		False		LR3	98899	311099	410000	2016	3883		WA	98103	47.65	-122.347		0	4	12							False	15	3	1986-04-09 00:00:00	2300				True		2017-02-17 00:00:00	1986-04-09		True	0	0.0
53033	9		1	65252	1332	0	0	0	0	3	0	3	1	2000	0	FAI	2	QAV	6	G 1	0	False		False		R20	50999	388999	440000	2016	3849		WA	98006	47.572	-122.17		0	2	30							False	13	1	2000-12-06 00:00:00	232500			S	True	O	2012-12-05 17:09:00	2000-12-06		True	1	0.0
53033	1		1	3999	1940	260	0	0	0	4	0	2	1	1981	0	GOO	4	QAV	6	GA0	0	False		False		SR4.5	72999	127999	201000	2016	2719		WA	98042	47.379	-122.147		0	2	1					3	4	False		1	2005-06-30 00:00:00	204000	W		R	True		2012-12-05 17:13:00	2005-06-30	204000	True	0	0.0
53033	9		1	44427	1367	0	0	0	0	3	0	2	1	1986	0	FAI	2	QAV	6	G 2	0	False		False		MRG	48299	144699	193000	2016	2551		WA	98030	47.378	-122.196		0	2	11							False	12	2	1985-08-22 00:00:00	74500				True		2017-02-17 00:00:00	1985-08-22		False	0	0.0
53033	1		1	3999	1860	0	0	0	0	2	0	3	1	1986	0	AVE	3	QGO	8	G 2	0	False		False		R10	221999	226999	449000	2016	806		WA	98006	47.544	-122.187		0	2	1					2	2	False		0	1986-06-17 00:00:00	138000				True		2017-02-17 00:00:00	1986-06-17		True	0	0.0
53033	9		1	132800	1509	0	0	0	0	2	0	2	1	1979	0	FAI	2	QGO	8	G 2	0	False		False		SR4.5	55299	213699	269000	2016	3489		WA	98042	47.377	-122.158		0	2	24							False	2	2	2006-04-27 00:00:00	355000	W		R	True		2012-12-11 03:41:00	2006-04-27	355000	True	0	0.0
53033	9		1	54640	1348	0	0	0	0	3	0	3	1	1986	0	FAI	2	QAV	6	G 1	0	False		False		MRG	47299	136699	184000	2016	2439		WA	98030	47.379	-122.195		0	2	20							False	12	2	2004-01-23 00:00:00	159950	G		R	True		2017-02-17 00:00:00	2004-01-23	159950	False	0	0.0
53033	1		1	16843	643	0	0	0	0	0	0	1	1	1997	0	FAI	2	QGO	8	GB1	0	False		False		MR	65499	292499	358000	2016	3357		WA	98109	47.626	-122.356		0	6	50							False	2	3	2007-12-10 00:00:00	360000	W		R	True		2007-09-26 14:37:00	2007-12-10	360000	False	0	0.0
53033	1		1	28800	514	0	0	0	0	2	0	1	1	1998	0	FAI	2	QAV	6	GB1	0	False		False		DMRC 8565	58699	203299	262000	2016	2462		WA	98121	47.614	-122.349		0	1	129							False	12	2	2005-11-18 00:00:00	240000	W		R	True		2017-02-17 00:00:00	2005-11-18	240000	False	0	0.0
53033	1		1	780789	1207	0	0	0	0	2	0	2	1	1978	0	FAI	2	QAV	6	C 1	0	False		False		RM1800	24400	100600	125000	2016	823		WA	98023	47.316	-122.358		0	2	201							False	12	2	1993-12-10 00:00:00	0				True		2017-02-17 00:00:00	1993-12-10		True	0	0.0
53033	1		1	10733	665	0	0	0	0	1	0	1	1	1969	0	FAI	2	QGO	8	C 1	0	False		False		LR3	55599	225399	281000	2016	2666		WA	98102	47.625	-122.326		0	4	20							False	2	2	1987-05-01 00:00:00	49950				True		2017-02-17 00:00:00	1987-05-01		True	0	0.0
53033	9		1	334232	1217	0	0	0	0	2	0	2	1	1980	0	FAI	2	QAV	6	G 2	0	False		False		R10	102599	238399	341000	2016	2986		WA	98008	47.624	-122.128		0	2	49							False	12	2	2007-06-15 00:00:00	381500	W		R	True		2011-10-18 22:47:00	2007-06-15	381500	True	0	0.0
53033	1		1	25765	305	0	0	0	0	0	0	1	1	1957	0	FAI	2	QAV	6		0	False		False		HR	22699	126299	149000	2016	1403		WA	98101	47.611	-122.33		1	16	200							False	2	2	1997-12-17 00:00:00	88950			S	True		2017-02-17 00:00:00	1997-12-17		True	0	0.0
53033	1		1	56900	1526	0	0	0	0	2	0	2	1	1982	0	FAI	2	QGO	8	GB2	0	False		False		LR3	148799	356199	505000	2016	4802		WA	98199	47.664	-122.398		0	4	37							False	15	3	2005-05-04 00:00:00	575000	W		R	True		2012-12-05 17:12:00	2005-05-04	575000	True	0	0.0
53033	1		1	26160	438	0	0	0	0	0	0	1	1	2000	0	FAI	2	QGO	8	GB1	0	False		False		DMRR 12565	21299	236699	258000	2016	2414		WA	98121	47.617	-122.353		1	1	206							False	12	2	2002-11-15 00:00:00	161000	G		R	True		2012-12-05 17:07:00	2002-11-19		True	0	0.0
53033	1		1	15231	1085	0	0	0	0	2	0	2	1	1999	0	FAI	2	QAV	6	GB1	0	False		False		LR2 RC	47199	304799	352000	2016	3323		WA	98115	47.696	-122.317		0	4	28							False	12	2	2000-05-12 00:00:00	204000			R	True		2012-12-05 17:10:00	2000-05-12		True	0	0.0
53033	1		1	3999	1430	420	420	0	0	2	0	2	0	2006	0	AVE	3	QGO	8	GB0	0	False		False		LR3	122999	468999	592000	2016	5627		WA	98122	47.618	-122.318		0	3	0					2	2	False		1	2007-07-17 00:00:00	740000	W		R	True		2010-01-27 17:55:00	2007-07-17	740000	True	0	0.0
53033	1		1	3999	1630	240	0	0	0	3	0	3	1	2008	0	AVE	3	QGO	8	GA0	0	False		False		LR3	151999	479999	632000	2016	5997		WA	98115	47.682	-122.324		0	4	0					11	2	False		0	2009-12-17 00:00:00	480000	W		S	True		2017-02-17 00:00:00	2009-12-17	480000	False	0	0.0
53033	1		1	296901	1530	0	0	0	0	3	0	2	1	1968	0	FAI	2	QAV	6	C 2	0	False		False		R3.5	133499	157499	291000	2016	2550		WA	98008	47.622	-122.112		0	2	38							False	12	2	2005-09-15 00:00:00	289500	W		R	True		2012-12-05 17:13:00	2005-09-15	289500	True	0	0.0
53033	9		1	207412	1891	0	0	0	0	3	0	3	1	2001	0	FAI	2	QAV	6	G 2	0	False		False		RMA 5	85599	322399	408000	2016	4078		WA	98034	47.727	-122.231		0	2	36							False	12	2	2004-01-30 00:00:00	253600	G		R	True		2017-02-17 00:00:00	2004-01-30		True	0	0.0
53033	1		1	30782	913	0	0	0	0	2	0	1	1	1991	0	FAI	2	QAV	6	C 1	0	False		False		RMA 1.8	37499	120499	158000	2016	1598		WA	98034	47.731	-122.245		0	3	18							False	12	2	2005-11-18 00:00:00	155000	W		R	True		2017-02-17 00:00:00	2005-11-18	155000	True	0	0.0
53033	1		1	38429	611	0	0	0	0	1	0	1	1	1984	0	FAI	2	QAV	6	GB1	0	False		False		MR	66299	215699	282000	2016	2667		WA	98102	47.62	-122.326		0	4	84							False	12	2	1986-07-31 00:00:00	60000				True		2017-02-17 00:00:00	1986-07-31		True	0	0.0
53033	9		1	187311	1725	0	0	0	0	4	0	3	1	1999	0	FAI	2	QAV	6		0	False		False		RM2400	33699	155299	189000	2016	2690		WA	98003	47.343	-122.3		0	2	36							False	12	3	2007-05-30 00:00:00	251000	W		R	True		2012-12-05 17:07:00	2007-05-30	251000	True	0	0.0
53033	1		1	20272	602	0	0	0	0	1	0	1	1	2000	0	FAI	2	QAV	6	GB1	0	False		False		C240	38799	184199	223000	2016	2109		WA	98119	47.624	-122.364		0	1	44							False	12	2	2006-05-17 00:00:00	240900	W		S	True		2017-02-17 00:00:00	2006-05-17	240900	True	0	0.0
53033	1		1	7946	1930	0	0	0	0	2	0	2	1	1979	0	AVE	3	QGO	8	G 1	0	False		False		C130	252499	573499	826000	2016	7839		WA	98107	47.668	-122.404		0	1	2							False	15	3	2008-12-08 00:00:00	1000000	W		R	True		2017-02-17 00:00:00	2008-12-08	1000000	True	0	0.0
53033	1		1	12038	670	0	0	0	0	1	0	1	1	1968	0	FAI	2	QAV	6		0	False		False		LR3	76199	247799	324000	2016	3081		WA	98112	47.624	-122.315		0	4	13							False	12	2	2009-03-31 00:00:00	175000	W		S	True		2017-02-17 00:00:00	2009-03-31		True	0	0.0
53033	1		1	57139	724	0	0	0	0	1	0	1	1	2007	0	FAI	2	QAV	6	GB1	0	False		False		NC340	54799	281199	336000	2016	3193		WA	98109	47.625	-122.348		1	4	0							False	12	2	2009-03-13 00:00:00	329950	W		S	True		2012-12-05 17:18:00	2009-03-13	329950	True	0	0.0
53033	1		1	12979	985	0	0	0	0	1	0	2	1	1980	0	FAI	2	QAV	6	GB1	0	False		False		DMRR 24065	50199	375799	426000	2016	3969		WA	98121	47.616	-122.349		1	18	93							False	2	2	2002-06-14 00:00:00	237500	G		R	True		2012-12-05 17:09:00	2002-06-14		True	0	0.0
53033	1		1	203091	707	0	0	0	0	1	0	1	1	1988	0	FAI	2	QAV	6		0	False		False		LR3 PUD	76399	92599	169000	2016	1689		WA	98133	47.723	-122.356		0	3	182							False	12	2	2009-11-19 00:00:00	214000	W		S	True		2009-10-20 13:35:00	2009-11-19	214000	True	0	0.0
53033	8		1	14947	1505	0	0	0	0	0	0	0	0	1997	0	AVE	2	000	0		0	False		False		NC130	67099	173699	240800	2016	2300		WA	98107	47.675	-122.396		0	3	25							False	12	2	1999-07-01 00:00:00	130000			S	True		2017-02-17 00:00:00	1999-07-01		True	0	0.0
53033	1		1	29700	702	0	0	0	0	1	0	1	1	2001	0	FAI	2	QAV	6	GB1	0	False		False		DMRR 12565	40099	343899	384000	2016	3581		WA	98121	47.616	-122.352		1	1	204							False	2	2	2005-09-21 00:00:00	325000	W		R	True		2012-12-05 17:13:00	2005-09-21	325000	False	0	0.0
53033	1		1	381078	712	0	0	0	0	1	0	1	1	1968	0	FAI	2	QAV	6		0	False		False		R20	40599	122399	163000	2016	1570		WA	98052	47.65	-122.112		0	2	180							False	15	3	2003-05-16 00:00:00	0				True		2017-02-17 00:00:00	2003-05-16		True	0	0.0
53033	1		1	50530	532	0	0	0	0	1	0	1	1	1969	0	FAI	2	QAV	6	GB1	0	False		False		CB	2899	161099	164000	2016	2372		WA	98045	47.443	-121.422		0	3	94							False	5	3	1996-03-14 00:00:00	79500			R	True		2017-02-17 00:00:00	1996-03-14		False	0	0.0
53033	9		1	448000	2240	0	0	0	0	3	0	3	1	2000	0	FAI	2	QAV	6	G 2	0	False		False		RM3600	41999	325999	368000	2016	1909		WA	98023	47.316	-122.394		0	2	40							False	12	2	2002-01-30 00:00:00	279000	G		S	True		2017-02-17 00:00:00	2002-01-30	279000	False	0	0.0
53033	1		1	4212	2020	300	1260	480	0	3	0	3	0	1990	0	AVE	3	QAV	6	GA0	0	False		False		LR2	100999	283999	385000	2016	3892		WA	98103	47.697	-122.348		0	3	1					9	4	False		0	1997-04-24 00:00:00	188750			R	True		2017-02-17 00:00:00	1997-04-24		True	0	0.0
53033	9		1	13200	2187	0	0	0	0	3	0	3	1	2000	0	FAI	2	QGO	8	G 2	0	False		False		RM 3.6	191399	453599	645000	2016	6296		WA	98033	47.68	-122.187		0	2	4							False	12	2	2005-07-29 00:00:00	442500	W		R	True		2017-02-17 00:00:00	2005-07-29	442500	False	0	0.0
53033	9		1	172922	1163	0	0	0	0	3	0	2	1	1995	0	FAI	2	QAV	6	G 1	0	False		False		MDR8	25199	172799	198000	2016	2203		WA	98010	47.316	-122.006		0	2	30							False	12	2	2006-07-12 00:00:00	237500	W		S	True		2017-02-17 00:00:00	2006-07-12	237500	True	0	0.0
53033	1		1	14048	579	0	0	0	0	2	0	2	1	1999	0	FAI	2	QAV	6	GB1	0	False		False		DMRC 240125	61999	214999	277000	2016	2586		WA	98121	47.617	-122.347		0	1	136							False	12	2	1999-06-23 00:00:00	126900			S	True		2017-02-17 00:00:00	1999-06-23		True	0	0.0
53033	1		1	606828	819	0	0	0	0	1	0	1	1	1997	0	FAI	2	QAV	6	G 1	0	False		False		R10	46499	94499	141000	2016	1937		WA	98056	47.51	-122.18		0	2	72							False	12	2	2001-03-30 00:00:00	113500	G		R	True		2017-02-17 00:00:00	2001-03-30	113500	True	0	0.0
53033	9		1	346737	987	0	0	0	0	2	0	2	1	1967	0	FAI	2	QAV	6		0	False		False		R30	51799	165199	217000	2016	2013		WA	98006	47.55	-122.177		0	2	140							False	12	2	2008-09-03 00:00:00	227000	W		R	True		2011-10-18 22:48:00	2008-09-03	227000	True	0	0.0
53033	9		1	320387	1360	0	0	0	0	2	0	2	1	1989	0	FAI	2	QAV	6	GB2	0	False		False		RM1800	32999	129999	163000	2016	2366		WA	98003	47.31	-122.331		0	2	70							False	12	2	2007-08-14 00:00:00	0				True		2017-02-17 00:00:00	2007-08-14		False	0	0.0
53033	9		1	2288417	1390	0	0	0	0	3	0	3	1	2003	0	FAI	2	QAV	6	G 2	0	False		False		R14	112199	134799	247000	2016	3322		WA	98058	47.499	-122.179		0	2	46							False	12	2	2004-02-03 00:00:00	213000				True		2012-12-05 17:14:00	2004-02-03	213000	True	0	0.0
53033	1		1	296251	710	0	0	0	0	1	0	1	1	1991	0	FAI	2	QAV	6		0	False		False		R24	39099	112899	152000	2016	1692		WA	98059	47.536	-122.163		0	3	150							False	12	2	2008-08-22 00:00:00	185000	W		R	True		2017-02-17 00:00:00	2008-08-22	185000	True	0	0.0
53033	1		1	3999	1550	710	710	0	0	2	0	3	1	2007	0	AVE	3	QAV	6	GB0	0	True	2	False		LR1	124999	225999	351000	2016	3399		WA	98106	47.54	-122.367		0	2	0					2	2	False		1	2008-03-24 00:00:00	389950	W		S	True		2011-10-18 22:56:00	2008-03-24	389950	True	0	0.0
53033	9		1	1040637	1996	0	0	0	0	3	0	3	1	2005	0	FAI	2	QAV	6	G 2	0	False		False		R5	69999	199999	270000	2016	4255		WA	98092	47.265	-122.221		0	2	0							False	2	2	2009-09-11 00:00:00	5240818	U		U	False	U	2017-02-17 00:00:00	2009-09-11		False	5	0.0
53033	1		1	419639	945	0	0	0	0	2	0	2	1	2000	0	FAI	2	QAV	6	G 1	0	False		False		R6SO	34299	121699	156000	2016	2182		WA	98058	47.465	-122.153		0	3	146							False	12	2	2006-04-27 00:00:00	205000	W		R	True		2017-02-17 00:00:00	2006-04-27	205000	False	0	0.0
53033	9		1	157966	1490	0	0	0	0	3	0	3	1	2003	0	FAI	2	QAV	6	G 2	0	False		False		MU	63499	281499	345000	2016	4367		WA	98065	47.532	-121.87		0	2	50							False	5	3	2004-08-24 00:00:00	297637	W		S	True		2012-12-05 17:14:00	2004-08-24	297637	True	0	0.0
53033	9		1	872942	978	0	0	0	0	2	0	2	1	1995	0	FAI	2	QAV	6		0	False		False		R10	42799	205199	248000	2016	2456		WA	98006	47.542	-122.127		0	3	136							False	12	2	2007-03-30 00:00:00	295000	W		R	True		2012-12-05 17:17:00	2007-03-30	295000	True	0	0.0
53033	1		1	475240	858	0	0	0	0	2	0	2	1	1981	0	FAI	2	QAV	6		0	False		False		R20	7499	77499	85000	2016	1445		WA	98002	47.338	-122.219		0	3	216							False	12	2	1995-12-15 00:00:00	44000			R	True		2017-02-17 00:00:00	1995-12-15		False	0	0.0
53033	1		1	288000	754	0	0	0	0	1	0	1	1	1979	0	FAI	2	QAV	6		0	False		False		R24SO	26199	69799	96000	2016	1593		WA	98058	47.445	-122.141		0	3	132							False	12	2	1989-08-21 00:00:00	32990				True		2017-02-17 00:00:00	1989-08-21		False	0	0.0
53033	1		1	60274	968	0	0	0	0	2	0	2	1	1978	0	FAI	2	QAV	6		0	False		False		LR3	58699	146299	205000	2016	1989		WA	98133	47.732	-122.35		0	4	76							False	12	2	2007-05-01 00:00:00	261000	W		S	True		2012-12-05 17:17:00	2007-05-01	261000	True	0	0.0
53033	9		1	42000	1125	0	0	0	0	2	0	2	1	1980	0	FAI	2	QAV	6		0	False		False		LR3 PUD	130499	212499	343000	2016	3292		WA	98122	47.617	-122.312		0	3	37							False	12	2	1984-04-20 00:00:00	75000				True		2017-02-17 00:00:00	1984-04-20		True	0	0.0
53033	1		1	3999	1480	240	0	0	0	3	0	4	1	2007	0	AVE	3	QGO	8	GA0	0	False		False		LR2	121000	484000	605000	2016	5748		WA	98103	47.669	-122.34		0	3	0					2	2	False		1	2007-05-14 00:00:00	500000	W		S	True		2011-10-18 22:53:00	2007-05-14	500000	True	0	0.0
53033	1		1	72000	908	0	0	0	0	1	0	1	1	2007	0	FAI	2	QGO	8	GB1	0	False		False		CBD 3	68199	318799	387000	2016	3730		WA	98033	47.675	-122.202		3	1	0							False	12	2	2006-10-16 00:00:00	414905	W		S	True		2017-02-17 00:00:00	2006-10-16	414905	True	0	0.0
53033	1		1	10371	721	0	0	0	0	1	0	1	1	1967	0	FAI	2	QAV	6		0	False		False		LR2	142699	189299	332000	2016	3191		WA	98116	47.567	-122.41		0	3	0							False	13	3	2006-03-17 00:00:00	445000	W		R	True		2007-05-24 20:46:00	2006-03-17	445000	False	0	0.0
53033	1		1	39760	1440	0	0	0	0	2	0	2	1	1997	0	FAI	2	QGO	8	GB2	0	False		False		CBD 8	56599	668399	725000	2016	6928		WA	98033	47.678	-122.206		0	5	75							False	2	2	1998-12-08 00:00:00	319500			R	True		2017-02-17 00:00:00	1998-12-08		True	0	0.0
53033	1		1	84126	953	0	0	0	0	2	0	2	1	2005	0	FAI	2	QAV	6		0	False		False		UV	40999	196999	238000	2016	2370		WA	98029	47.549	-121.999		0	3	0							False	12	2	2008-06-30 00:00:00	262500	W		R	True		2017-02-17 00:00:00	2008-06-30	262500	True	0	0.0
53033	1		1	359906	608	0	0	0	0	1	0	1	1	1982	0	FAI	2	QGO	8	C 1	0	False		False		RMF	31799	46199	78000	2016	1143		WA	98058	47.446	-122.183		0	2	150							False	12	2	2006-11-13 00:00:00	128950	W		R	True		2012-12-05 17:17:00	2006-11-13	128950	False	0	0.0
53033	1		1	72314	1023	0	0	0	0	1	0	2	1	1995	0	FAI	2	QGO	8	GB2	0	False		False		CBD 3	107599	357399	465000	2016	4480		WA	98033	47.675	-122.203		0	1	81							False	12	2	2006-06-06 00:00:00	442500	W		R	True		2017-02-17 00:00:00	2006-06-06	442500	False	0	0.0
53033	1		1	3999	1210	250	510	130	0	3	0	2	1	2000	0	AVE	3	QAV	6	GA0	0	True	2	False		LR3	100999	221999	323000	2016	3140		WA	98103	47.693	-122.354		0	3	1					2	2	False		0	2001-01-31 00:00:00	227950				True		2017-02-17 00:00:00	2001-01-31	227950	True	0	0.0
53033	1		1	165106	863	0	0	0	0	2	0	3	1	1986	0	FAI	2	QAV	6		0	False		False		R20	46199	159799	206000	2016	1808		WA	98006	47.572	-122.172		0	3	88							False	13	1	2006-03-30 00:00:00	216990	W		R	True		2012-12-05 17:13:00	2006-03-30	216990	False	0	0.0
53033	9		1	564102	1180	0	0	0	0	2	0	2	1	1982	0	FAI	2	QAV	6	G 1	0	False		False		MRG	50299	87699	138000	2016	1872		WA	98031	47.416	-122.189		0	2	78							False	12	2	2006-10-12 00:00:00	195850	W		R	True		2012-12-05 17:16:00	2006-10-12	195850	True	0	0.0
53033	9		1	13752	1180	0	0	0	0	2	0	3	1	1979	0	FAI	2	QGO	8	C 1	0	False		False		MSC 1	230299	129699	360000	2016	3548		WA	98033	47.69	-122.21		0	2	4							False	12	2	1988-08-24 00:00:00	62000				True		2017-02-17 00:00:00	1988-08-24		True	0	0.0
